"Numero De Parte","Descripci?n","Subinventario","Ubicaci?n","Cantidad Disponible",
"93058","PBAT43UTA-VL","MFG","209.N.04","68",
"73255","CSB-M12825M1281","MFG","209.N.11","41",
"42201","SSA-EB1P-02","MFG","208.T.01","178",
"19118","K50LGRALSYPQ","MFG","210.S.15","166",
"86428","LQMAEC-330SS","MFG","210.U.03","131",
"92218","SG-TL70-RC","MFG","211.S.02","285",
"86523","WLC90WL30Q","MFG","211.S.11","5",
"19042","WL50SWL20Q","MFG","211.U.12","135",
"91513","SMBQ4XFAM10","MFG","211.N.15","28",
"817047","SD50P300WSQP","MFG","203.Q.23","12",
"45001","BRT-100X55A","MFG","203.X.25","754",
"44691","SMICC-350","MFG","201.L.22","21",
"804441","ABR7109-MSE2","MFG","202.M.21","26",
"19021","CNH: 84568473","MFG","205.K.25","221",
"50470","M18SN6LP W/30","MFG","204.X.25","10",
"72414","SLSCE30-1500Q8","MFG","314.H.10","1",
"817252","TTR902APSB9B-2.0Q5-CTR","MFG","314.C.25","16",
"81082","MQDC1-5100","MFG","209.Y.21","198",
"804897","SMBQ5XDT","MFG","307.E.42","4",
"77782","Q20EQ7","MFG","307.F.11","14",
"66466","QS18VP6DBQ8","MFG","307.P.51","13",
"44818","HOUSING COVER OPTICS RMS","MFG","307.R.34","820",
"819101","BC-M8F4-M12M4-24-0.5-SST-CW252501","MFG","307.M.41","4",
"22452","BT13SM8","MFG","307.N.13","5",
"41566","RSBELJ","MFG","307.O.25","1",
"78152","Q20PDXLQ7","MFG","307.O.33","10",
"803475","VS8ANFF30","MFG","307.K.47","20",
"21105","BMTP.753P","MFG","308.F.73","2",
"812285","TLF100P3QP","MFG","308.F.74","1",
"28739","QMH26VPLP-5M","MFG","308.E.10","8",
"90457","WL50SWL20PWM","MFG","308.B.44","1",
"806684","TL50PBL4Q","MFG","308.B.77","2",
"179157","SCREW M1.6X.35 x 3MM PPHMS SS A2 DIN 7985","MFG","308.H.30","2800",
"811800","SEU-1/0-T45-C","MFG","308.J.54","15",
"814260","TTR864RPSC7T-0.5Q5-CTR","MFG","311.A.25","3",
"805143","WLS27CWGRYB5-0570HS24Q","MFG","311.J.11","16",
"811648","TTR686RNSB7T-1.0Q3-CTR-H1","MFG","312.A.13","9",
"94914","WLB32ZCY850PBQMC","MFG","311.H.24","1",
"85965","DELSEF-48D","MFG","308.V.46","8",
"27458","NO10-MI-UNP6X-H1141.  (SM312WQD)","MFG","308.W.35","24",
"15036","K50LGRXA120","MFG","308.R.60","1",
"64337","BRT-10BM","MFG","304.E.33","456",
"803843","K50CAPT2GRCQ","MFG","303.C.34","5",
"814549","K100B-BLZBQ","MFG","303.I.33","2",
"110426","HOUSING T8 DIFFUSE METALIZED 1260 PC MIN ORDER /VACUUM PLTR","MFG","304.D.15","709",
"804788","WLS28-2XW430DXM","MFG","312.F.22","4",
"802712","T18-2VPFF150IR-Q8","MFG","305.F.20","17",
"224221","BOX SPACER EZS LS 2100 and 2380","MFG","309.E.11","150",
"83348","STBA-RB2-S2","MFG","310.G.23","2",
"803232","SGSSA4-400Q8","MFG","310.H.40","8",
"817912","S15YA24-M124-M124-0.3","MFG","305.B.17","13",
"27761","EO60-Q08-AP6X","MFG","305.D.51","5",
"810180","EZA-RTP-1-810180","MFG","305.H.34","33",
"153832","PCB RAW TM18 MAIN FF NPN TH-0.031 IN PA-18","MFG","305.J.33","176",
"91384","TL50CBGYRAOSIQ","MFG","305.O.63","1",
"93670","BWA-2O1-001","MFG","307.X.43","7",
"803413","VS8EAPLAF70","MFG","305.U.51","9",
"64839","POT SMD 2K 11-TURN 4mm","MFG","305.W.33","200",
"71102","L2-2","MFG","305.W.47","1",
"818595","S25GI-RS485-Q","MFG","305.AA.35","28",
"17257","LEDGR70XD5-XQ","MFG","305.AB.31","2",
"804244","S22L2FRGB7Q","MFG","308.Z.43","1",
"91065","S18-2VPFF30-9M","MFG","307.AA.44","2",
"800425","K50APT2WXDQ","MFG","307.AB.10","1",
"87144","K30LWYBPPB2Q","MFG","307.AB.30","1",
"206562","CAP VINYL PUSH-ON .188 ID 1.0 INCH HEIGHT","MFG","307.AD.25","16",
"35087","OTBVR81QD W/Y","MFG","307.AD.44","1",
"29556","SM2A312LVQDP","MFG","302.AH.42","3",
"805909","K50PTALRGB14Q","MFG","300.D.34","11",
"92824","K90LWBGYRPQ","MFG","300.D.40","3",
"817994","DX80DR2MQ45VT3-5QD NB","MFG","300.E.33","30",
"82642","LEDBB300X150PW2-XQ","MFG","316.A.30","2",
"55750","EM-F-7G","MFG","300.B.14","12",
"806901","K50CL2RGB7Q-806901","MFG","300.I.23","28",
"801290","TL50GYRAKQ","MFG","300.I.70","23",
"87889","S18DLHG","MFG","300.M.62","26",
"95370","WLS28-2XWW990XPB","MFG","312.M.10","1",
"812492","WLB32EX1130EPQ-812492","MFG","312.M.24","1",
"12407","MQLH-801-MM","MFG","408.C.51","22",
"13384","VSMQAN6CV50","MFG","408.O.12","14",
"95171","CNXCPLP","MFG","408.Q.56","23",
"85590","TL50ZBYRC","MFG","408.M.35","1",
"811806","S22AMTSGRY3Q-811806","MFG","408.N.13","1",
"86907","LMBWLC60F","MFG","302.U.60","7",
"812239","QM42-DPS20-2Q","MFG","302.AK.71","30",
"73133","SMBAMSQ60P","MFG","302.D.14","36",
"66468","QS18VP6FPQ8","MFG","302.E.31","4",
"84632","K50LBRASYPQ","MFG","302.F.61","4",
"35409","S126E","MFG","302.L.50","20",
"818017","WLS28VPBQ","MFG","302.S.15","5",
"78574","STBVP6-78574","MFG","302.AO.62","10",
"81510","R58ECRGB2Q8","MFG","300.O.62","14",
"10995","TL50GYBRQ","MFG","300.O.71","6",
"810862","K90PLRGB7QP","MFG","302.AT.32","22",
"25510","TL50BRA","MFG","300.Q.73","16",
"19355","DF-G1-PS-2M","MFG","302.AV.54","77",
"812239","QM42-DPS20-2Q","MFG","302.AM.62","85",
"818121","RSIO-MA4-6SI2SO-C","MFG","302.AN.52","37",
"27374","SMA30PELB","MFG","302.AY.30","118",
"84961","CL50GRXAOS3PQ","MFG","306.AA.64","2",
"33384","Q40RW3LP","MFG","306.B.24","1",
"11159","SB12TAPRQ3","MFG","306.D.30","17",
"95483","M18-4VPLPC-Q8","MFG","306.E.23","12",
"16697","SMB300","MFG","306.I.21","1",
"802715","T18-2VNFF200IR-Q8","MFG","306.P.44","3",
"803726","LTF12IC2LDQ-803726","MFG","306.W.44","2",
"806817","VSM-2M5AND50-2M","MFG","306.J.31","25",
"87598","DF-G3-PU-Q3","MFG","306.M.53","3",
"11385","LCF50LCMP","MFG","306.N.44","1",
"806840","VSM-2M5AND20-Q7","MFG","306.N.50","41",
"87924","WLS28-2CW430L25SQ","MFG","312.D.13","2",
"96591","K30ANT2XGF2Q","MFG","306.Z.34","5",
"818102","THQ66CM","MFG","306.U.31","13",
"809158","SLLR23-1680-S","MFG","316.F.25","1",
"55405","VS2RP5R","MFG","303.B.40","5",
"72380","SLSP14-300Q88","MFG","317.H.00","18",
"118715","LS2TR30-1350Q8 EZS TYPE2 R SUB TRIP 30mm X 1350mm NO PKG","MFG","315.I.27","1",
"87890","WLS28-2CW145SQ","MFG","316.B.41","211",
"812903","TTR914APSB9T-2.0Q3-CTR","MFG","316.C.39","2",
"95611","WLB32CY850Q","MFG","313.A.17","2",
"802507","WLS28-2XWB-430DXPBQ","MFG","313.B.28","1",
"815420","S4BA-MT-LPQ20","MFG","313.I.38","1",
"93409","WLS28-2XG1130DSQ","MFG","314.D.19","1",
"812933","RLS27XWGRXX3-285L35S24QP","MFG","312.C.29","4",
"812368","S4BR14-750-S","MFG","312.D.37","5",
"803433","VS8EAPLLPQ","MFG","304.M.41","33",
"19506","SMBLSTQ26","MFG","302.B.40","171",
"04107","CAPACITOR SMD D-Case 22UF 16V -10%~10% TANTALUM -55C~125C","MFG","305.J.54","500",
"811969","PKG6M-407.5-MQDEC-811969","MFG","408.A.70","26",
"810231","DK-TL50PRO-USB","MFG","408.D.72","5",
"87854","S22DLHR","MFG","408.E.70","5",
"815857","WLF12XW600S24QP","MFG","204.O.40","755",
"817928","RLH195WL22PQP-817928","MFG","317.F.00","145",
"235652","COVER FRONT 3D TOF M12","MFG","200.T.20","420",
"815846","BC-M23F12-22-5-SFP","MFG","200.V.12","24",
"807753","MQDC-406-807753","MFG","201.L.15","545",
"82880","BES58-06S6T-360","MFG","200.H.13","16",
"64154","LIT D10 DUAL DISCRETE","MFG","202.J.10","600",
"815146","BC-M12M5-22-8","MFG","202.J.20","6",
"31945","SSA-EB2P-02","MFG","202.S.10","23",
"813675","CSA-M1243M1243","MFG","202.N.10","22",
"11338","PSG-4M-410-USB","MFG","201.T.13","68",
"86944","DELS-111E","MFG","203.N.12","606",
"814053","DXM1200-CK2-W","MFG","203.S.10","17",
"24568","IT.756.6TMSSM2.5","MFG","204.G.12","33",
"803146","SA-M30E12-803146","MFG","203.J.13","203",
"73086","QS30FF200Q","MFG","204.X.12","37",
"80601","DEE2R-814D","MFG","204.N.11","11",
"63163","MBCC-330RA","MFG","208.J.02","126",
"19736","MQDEC2-575RA","MFG","207.M.01","105",
"57595","MQDC-830","MFG","207.O.01","344",
"816576","BC-M12F5-M12M5-22-2-STP","MFG","208.K.15","7",
"78924","K30LXXYP","MFG","210.I.10","188",
"13231","MQDC-440RA","MFG","210.T.10","3",
"44999","BRT-48X32B","MFG","210.V.02","134",
"818188","AMG-SNAP-ID-RHEO1","MFG","211.S.01","8",
"140438","CDS DS 9 M ST 2.0 LSM4x22 1 NQ B 2.00 19.0 8.0 5.92 N","MFG","200.Q.21","316",
"7700383","T-BRT-92X92C","MFG","203.U.21","230",
"809845","MBCMC-401-M12-5F-RRM","MFG","201.L.21","41",
"67456","DB9P15","MFG","201.Y.22","84",
"10583","TL50BQ","MFG","202.K.25","15",
"51127","MQDC1-506","MFG","207.V.31","1",
"83387","RPA-S6-1","MFG","208.L.00","90",
"818752","BC-M12F5-M12M5-GE22-2-HF20","MFG","205.Q.23","23",
"87566","DF-G2-PC-2M","MFG","205.I.24","340",
"810516","MQDC-515-GYP","MFG","204.P.22","274",
"117296","SLSE30-600Q8 EZS EMTR SUB ASSY 30mm X 600mm NO PKG","MFG","314.B.21","1",
"92771","WLS28-2XGR-285XQ","MFG","314.D.12","15",
"814954","BC-M12F4-M12M4-22-10","MFG","209.S.00","589",
"18208","MQDC20SS-533RA","MFG","211.H.00","4",
"812194","TL70GOBVT-812194","MFG","307.G.63","3",
"811935","TL50BA1Q","MFG","307.B.56","3",
"93952","PIT43TSL5-VL","MFG","307.C.57","33",
"12670","K50APFF50GYCQP","MFG","307.I.53","1",
"74077","M18RGX7PQ","MFG","307.J.51","1",
"818273","BC-M12F4A-M12M4A-G22-1-HF20","MFG","307.E.22","10",
"74141","Q12AB6FF15Q5","MFG","307.R.52","14",
"47407","LABEL D11 EZ","MFG","307.M.40","1533",
"811466","SMA30PELC-811466","MFG","307.M.51","1",
"155547","PCB RAW Q20FF uC DS NPN NFP TH-0.031 IN PA-21","MFG","307.L.41","861",
"77777","Q20PR","MFG","308.C.30","7",
"16950","SMBBRT-42D","MFG","308.C.54","86",
"815543","BR-M23F19F13-1","MFG","308.D.32","2",
"33383","Q40RW3FF400","MFG","308.F.75","2",
"10311","DEE2R-412-HG63","MFG","308.B.26","7",
"809717","S22AMTSYXDQ","MFG","307.V.16","45",
"230123","PCB RAW CL50 PRO SELECT T2 TH-0.062 IN PA-6","MFG","307.V.32","48",
"20065","IAT23PMSS","MFG","308.M.40","2",
"72720","NV5-Q08-AN7-72720","MFG","308.I.43","2",
"24690","IT2.53SM600","MFG","308.W.62","1",
"803201","WLB32ZCWW1130EPBQM","MFG","311.K.11","6",
"89907","SLLCP23-1050","MFG","312.B.24","2",
"135306","SLSCE30-2100Q8 EZS EMTR SUB ASSY 30mm X 2100mm CASCADABLE NO PKG","MFG","311.D.23","4",
"809552","TL50YRQ-809552","MFG","308.R.50","1",
"20370","IAT212SM900","MFG","308.R.51","1",
"11407","HRTR 2/42-30F,150-S12","MFG","308.S.41","13",
"93863","K50BCLBXXPQ","MFG","304.G.10","8",
"17222","BAT23S","MFG","304.G.33","33",
"815883","S15A-FX2145-M32X45-Q","MFG","304.H.15","209",
"70166","TRANSFORMER SWITCHING 1 TO 25","MFG","304.I.15","432",
"811986","LMB22LP","MFG","304.J.35","178",
"91078","S18-2VPFF50-Q8","MFG","304.K.11","42",
"816419","LC28PB2-3Q-816419","MFG","303.B.13","1",
"814395","S15A-F12545-M12345-Q","MFG","303.D.23","41",
"79585","QS18RPWRQ2","MFG","303.E.23","17",
"800396","SMBAMSLTFP","MFG","303.H.12","20",
"809160","SLLR40-1680-S","MFG","312.L.24","2",
"817342","BY-M12M8-2M8F4-0.14-CW817342","MFG","304.B.15","149",
"57870","HOUSING SLOT SENSOR 3CM EXPERT QD","MFG","305.F.53","30",
"95607","TL70YAQ","MFG","305.A.40","3",
"97830","WLB32C850EMQ","MFG","310.F.22","6",
"11449","QS18VN6AF300Q","MFG","305.B.45","6",
"76546","DS18VP6FF100Q8","MFG","305.C.41","3",
"805664","SMBSAB-IN","MFG","305.R.34","16",
"225010","LIT IVU2PRGX08-803910 INSERT","MFG","305.S.25","2",
"84713","TL50BLY2ALS3Q","MFG","305.S.45","2",
"86468","TM18AN6FF25IR","MFG","305.G.64","4",
"168216","GASKET END CAP EZS LS","MFG","305.H.17","1000",
"18239","QS30LVQ-18239","MFG","305.I.46","1",
"235469","COB ASSY Q20EAF ASIC E NPN LONG RANGE A235468","MFG","305.J.35","62",
"805206","PBRSL1X326U","MFG","305.K.60","24",
"16543","2LM5RM1","MFG","305.L.22","1",
"202412","RESISTOR SMD 0603 2 OHM 1% 0.1W -55C~125C","MFG","305.L.31","5000",
"179545","CONN CONTACT PLUG MINI SIZE 20 NI","MFG","305.M.15","3",
"123695","LABEL R58ECRGB2 HOOKUP","MFG","305.Q.30","550",
"79865","TL50BLGR1","MFG","305.U.34","4",
"819103","K50Z-FA2000KD-Q8-AMZOJAM","MFG","305.Y.12","9",
"75253","EZA-MBK-11N","MFG","305.Z.44","15",
"78218","Q20NFF50Q","MFG","305.AB.12","16",
"811030","1363349-109","MFG","308.Z.61","5",
"809955","DF-G2-NS-2M-809955","MFG","307.AA.24","11",
"57516","SMBLLG","MFG","307.AA.43","1",
"128174","WASHER FLAT M22 ZINC PLATED 39MM OD \ 23MM ID \ 3MM THK","MFG","308.X.50","4",
"73736","APQ12-1","MFG","308.Y.34","2",
"817124","1040482","MFG","308.AB.35","20",
"97526","FLTR660-25.5","MFG","308.AD.40","1",
"72546","QS30FF200","MFG","302.AI.42","1",
"807825","LABEL PCMC","MFG","302.AF.30","215",
"818854","BC-M12F4Z-YE18-5","MFG","302.AG.61","25",
"70094","Q60VR3AFV1000","MFG","300.F.23","10",
"39586","BMRL4216A","MFG","316.D.10","3",
"810989","WLS28PXRGBW430DXQ","MFG","315.G.24","12",
"38541","BMEL1216A","MFG","315.I.24","6",
"813920","Q5ZKLAF3000-Q8-SPRING","MFG","300.J.63","26",
"16908","CL50GRYALSPQ","MFG","300.J.74","17",
"18155","S18UBAQ-18155","MFG","300.K.41","8",
"806273","QM30VT2-SS-QP","MFG","300.L.33","67",
"806249","DXM700-B1R4","MFG","300.N.14","16",
"14941","S18AW3DLQDP-14941","MFG","300.N.54","18",
"25896","SMA91RSRQD","MFG","408.I.14","1",
"7700663","LOP3.5m-BT18-VN6X2-H1141","MFG","408.K.44","19",
"25699","PDIS26UM5","MFG","408.Q.52","25",
"78107","DS18VP6LPWQ","MFG","408.P.34","3",
"88276","S22DLBOXPT","MFG","408.L.32","1",
"814641","BR-M12M8F9-0.5","MFG","302.AC.16","2",
"805665","SMBSAB-OUT","MFG","302.Q.21","19",
"226864","COB ASSY Q2X EMITTER WELD","MFG","302.Q.62","22",
"807856","S18LGRXPQP-807856","MFG","300.O.44","31",
"806276","QM30VT2","MFG","300.Q.13","93",
"42075","TM18AN6FF100Q5","MFG","300.T.14","5",
"45156","S18S2P6FF100Q","MFG","302.AS.74","2",
"812235","R70SR9MQ","MFG","302.AV.33","10",
"27287","SMA30PEL","MFG","302.AM.23","6",
"19278","TL50BLGYRQ","MFG","302.AM.44","4",
"76026","K50APLPGRCQP","MFG","302.AW.52","54",
"16536","2LM3","MFG","306.I.23","1",
"97869","K70LRP","MFG","306.I.26","1",
"31212","Q85VR3LP-T9-B","MFG","306.A.14","2",
"805867","K30APT2GYEQ","MFG","306.AC.51","18",
"807906","K50PTVAMRGB14QP","MFG","306.B.14","2",
"28688","IVUC-E-406R","MFG","306.B.47","52",
"168700","O-RING 6.10 mm ID X 1.96 mm CS BUNA N OR EPDM 70 DURO","MFG","306.B.62","3645",
"803423","VS8EANLAF70","MFG","306.C.17","24",
"803423","VS8EANLAF70","MFG","306.C.64","42",
"192913","WIRE 11085 BRN 010.00 B Y0.170 Z0.170","MFG","306.F.62","93",
"97397","DELS-110.5E","MFG","306.G.52","45",
"817390","R50 TTR KIT","MFG","306.H.25","5",
"21076","IMTP.753P","MFG","306.P.50","1",
"34259","Q85BB62DL","MFG","306.Z.31","3",
"76355","K50LGRXNQ","MFG","306.X.14","5",
"817512","BC-M12M8-M12M8-24-5","MFG","304.A.15","9",
"61638","QS18VP6LV W/30","MFG","204.H.10","172",
"76000","K50LRGX8PQ8","MFG","308.AC.74","1",
"817880","BCD-M8M-RJ45-2","MFG","201.U.15","218",
"74759","BT21SM900","MFG","303.E.44","11",
"217057","PCB ASSY WLS15 PRO 6 IN MODBUS B217055 TH-0.031 IN PA-5","MFG","303.F.40","35",
"77428","SI-HG63-TK1","MFG","303.H.41","43",
"28730","QM26VPAF400-5M","MFG","303.L.02","19",
"92732","WLS28-2CWR-570SQ","MFG","311.E.16","7",
"808955","SLLE40-490-S","MFG","311.E.28","11",
"92719","WLS28-2XWR-285XQ","MFG","315.B.40","118",
"71615","SSM-875","MFG","315.I.40","5",
"810093","TTR864APSC7T-2.0Q3-CTR","MFG","316.F.40","88",
"802083","WLS15XWW0920DSQP","MFG","312.B.29","3",
"78075","K50LYXXPQ","MFG","304.B.05","10",
"806403","SI-RFPT-H2M","MFG","304.M.05","24",
"58021","R55FPG","MFG","306.AA.43","2",
"805796","SOLUTIONSKIT9-VIBE","MFG","202.O.00","1",
"814845","BFW-M12F4-6X","MFG","202.S.00","3481",
"815387","BC-M23F19-M23M19-1822-15","MFG","202.N.31","66",
"58979","BRT-84","MFG","202.T.31","1097",
"44998","BRT-100X18A","MFG","204.V.00","4207",
"813633","MQDMC1-850","MFG","201.J.14","10",
"49472","SI-QS75C","MFG","201.L.01","212",
"231148","HOUSING DOUBLE SHEET CABLE","MFG","201.L.11","5000",
"69505","BRT-40X23ABC","MFG","201.L.20","332",
"807125","SI-MAGB1SMCO W/30","MFG","200.O.01","43",
"817097","BFW-M12M5A-6SL","MFG","200.R.11","680",
"157922","CA 62137 9.45m B64 C13 D36 E10 METRIC","MFG","202.T.12","20",
"131476","131476B","MFG","202.U.15","6",
"222563","CDS M12 4 M ST DSM4X26 1 GN B 2.01 29.0 6.0 3.18N","MFG","202.P.14","384",
"64505","MBCC-460","MFG","201.R.01","115",
"814851","BFW-M12M8-8X","MFG","203.L.13","552",
"243371","CDS RJ 8 M ST 4.1 Z S M 8 24 N P B 4.1 30.0 3.0 5.92 N GLUED","MFG","203.P.20","46",
"49468","SI-QS90E","MFG","204.H.14","215",
"816651","BC-M8F5B-M12M5-U24-1","MFG","204.P.11","663",
"89970","SSA-MBK-EEC1-SS","MFG","209.L.10","97",
"95049","TL50WGBYRACQ","MFG","208.S.10","31",
"817400","BCD-M12DM-M12DM-8","MFG","211.V.05","87",
"807136","SI-MAGB3SM W/30","MFG","211.O.14","38",
"806017","MQDEC-1715SS","MFG","200.V.21","153",
"71185","MQDC-350","MFG","200.P.24","9",
"93337","CSB-M12515M1251","MFG","204.I.21","50",
"817153","1034629","MFG","202.I.25","20",
"74532","SMB18A-74532","MFG","202.Q.24","270",
"817080","SA-M30E12P","MFG","202.U.23","4",
"814635","BR-M12M5R9-0.5","MFG","207.W.00","3507",
"34709","BOX PRINTED 5IN x 2IN x3.375IN NO INNER DIVIDER","MFG","208.U.31","11197",
"815445","BC-M23M19-1822-2","MFG","205.R.21","27",
"82128","RP-RM83F-38LT","MFG","205.U.25","18",
"815926","BCP-M12LM5-14-10","MFG","207.M.00","250",
"87808","WLS28-2CW990XPBQ","MFG","314.D.34","1",
"811752","WLS28-2CB710XQ","MFG","313.B.22","1",
"808742","WLS28-2CWGRYB5-0850DX24Q","MFG","313.D.23","4",
"53952","SMB3018SC","MFG","317.G.21","474",
"15152","EA5R300XKQ","MFG","317.G.10","14",
"809932","WLS15PXRGB0360DSKQP","MFG","317.G.11","433",
"191888","WIRE 11084 WHT 003.25 B Y.125 Z0.250","MFG","307.A.20","115",
"73068","Q453E-73068","MFG","307.H.22","1",
"811646","CSB-M1251FM1251M-811646","MFG","307.A.11","4",
"148640","SCREW M5-.8 X 16 BHCS BLACK OXIDE WITH DRY TOUCH OIL","MFG","307.P.43","18",
"806911","VSM-2S4APD100-Q3","MFG","307.K.44","6",
"243585","PACKAGING TRAY - RECTANGLE","MFG","307.K.60","1",
"91576","TL50GMRQ","MFG","308.A.70","3",
"801131","LTF12KC2LDQP","MFG","308.M.52","1",
"816595","R50-2M125L-M125-P","MFG","308.N.47","3",
"42818","PBFP46U","MFG","308.L.41","12",
"805333","SA1Q-110A","MFG","308.U.50","10",
"94455","WLS28-2CW430XMQ","MFG","311.H.35","5",
"135307","SLSCR30-2100Q8 EZS RCVR SUB ASSY 30mm X 2100mm CASCADABLE NO PKG","MFG","311.E.15","4",
"21651","BAR.753PMRA","MFG","308.T.32","1",
"806837","VSM-2M5NAEL-Q7","MFG","308.T.78","6",
"812444","HLS28XW145XMQ","MFG","312.J.34","13",
"93620","CL50GRYAOS4IPQ","MFG","304.F.14","2",
"40442","CA 09459 0.64m B64 C13 D10 E5 METRIC","MFG","304.J.32","300",
"209901","PCB ASSY T18 EZ LIGHT PNP1 BBX BLBL/X B128601 TH-0.031 IN PA-18","MFG","304.M.10","14",
"819247","WLS28-2CY570DXQ-819247","MFG","309.A.22","10",
"62067","RPA-T3-4","MFG","303.H.15","101",
"170494","PCB ASSY PE OPTIC RIGID E PULL HI DISABLE B167317 PA-20","MFG","304.A.11","200",
"809116","SLLCR23-1470-S","MFG","312.F.33","3",
"807830","TL50BLGY1R2AOSI","MFG","305.E.63","4",
"54036","BMHPS6","MFG","305.F.57","1",
"804971","TL50BL4AKQ","MFG","305.A.60","3",
"811433","0190-85845","MFG","305.B.55","4",
"34223","CAPACITOR SMD 1210 0.1UF 100V 10% X7R -55C~125C","MFG","305.G.23","1000",
"813787","SMBZMXRA","MFG","305.H.31","3",
"149600","PCB ASSY T8RP6D50 PNP DO GEN2 B149597 TH-0.020 IN PA-20","MFG","305.J.27","200",
"188937","CLICHE DS18VN6LPQ8 KENT","MFG","305.J.30","5",
"807890","Q20NR-807890","MFG","305.J.41","10",
"818238","BC-M12M4A-G22-2-HF20","MFG","305.V.11","17",
"212236","LABEL LASER CLASS 1 LM80","MFG","305.AB.26","530",
"57371","QMT42VP6FF750Q","MFG","307.AA.41","3",
"808238","K50PFF100KQ","MFG","307.AB.15","3",
"811740","QS18VP6LPQ-811740","MFG","308.X.45","1",
"22763","ITA22PMSS","MFG","308.X.70","6",
"11322","BWA-EF866","MFG","301.W.11","110",
"13879","CSB-M1250M1280","MFG","308.AB.34","5",
"154784","LPZP1A5 IP69K ENCLOSURE","MFG","308.AB.60","1",
"77763","Q20NLP","MFG","308.AD.47","18",
"819405","BC-M8F3-M12M4A-24-3","MFG","302.AG.30","11",
"75274","CSB-M1248M1241","MFG","301.J.01","1193",
"79798","LT3PDQPMA7","MFG","300.B.10","9",
"804664","WLS28-2CWGRYB5-0570X24Q","MFG","316.F.33","3",
"38532","BMRL2432A","MFG","316.H.21","1",
"02715","S18UBARQ","MFG","300.I.41","53",
"76207","QS18VP6LPQ9","MFG","300.I.63","2",
"35279","SMI30AN6RYQ","MFG","300.J.50","15",
"48658","M18SP6LP","MFG","300.N.31","26",
"800755","MQDC-5801SS-800755","MFG","408.D.55","46",
"43713","O-RING #011 BUNA-N 70 DURO","MFG","408.Q.54","1194",
"806784","VSM-2S4AND20-2M","MFG","408.P.23","17",
"7700631","RO20m-BS18-VP6X2E-H1141","MFG","408.N.50","3",
"47456","MQDEC-403RS","MFG","302.T.41","17",
"36843","Q45BW22F","MFG","302.V.50","3",
"819219","Q20-2KLAFC-Q5-819219","MFG","302.AJ.51","4",
"814990","DXM1200-X2R3","MFG","302.AK.84","7",
"819223","K50PSTRGB14Q-819223","MFG","302.AL.21","76",
"801158","QS18VP6FF150","MFG","302.F.13","4",
"818869","BC-M12F4ZA-M12M4Z-YE18-5","MFG","302.J.42","9",
"92342","TL70BGYR","MFG","302.S.40","2",
"817874","R50-3M125-2M125-CW817874","MFG","302.AQ.32","28",
"13225","K30LGXXPQTASK","MFG","302.AR.31","10",
"27292","SM30PRLQD","MFG","300.O.52","11",
"80441","K30LBXWPQ","MFG","302.AN.72","22",
"55993","T30UUPBQ","MFG","302.AY.12","7",
"804862","MQDC-4501SS","MFG","306.AC.46","76",
"96610","K30APT2FGXD","MFG","306.D.50","9",
"16598","TL50YR W/10","MFG","306.S.50","7",
"815106","BRF-HQ90EH-QD8","MFG","306.V.10","5",
"87905","S18DLHBQ","MFG","306.X.21","11",
"121691","CONN 8 PIN EURO 0.2M  3 WIRES","MFG","306.Y.21","1",
"802116","PITL26UM6-VL","MFG","306.J.33","22",
"803488","VS8APFF30B","MFG","306.M.64","19",
"256733","O-RING #XXX METRIC 19 X 25 BUNA-N 70 DURO","MFG","305.C.53","24",
"86908","LMBWLC60RA","MFG","202.H.20","67",
"19793","K50BCLS1XYXP","MFG","300.O.42","5",
"41096","SE61RW1LV W/30","MFG","303.L.43","6",
"802567","WLS27CG3R3-570DSQ","MFG","311.E.19","1",
"815359","S4BA-MX-Q76","MFG","311.K.28","1",
"812444","HLS28XW145XMQ","MFG","312.H.29","20",
"81139","EA5R150PIXMODSRQ","MFG","315.G.27","5",
"117287","SLSE14-450Q8 EZS EMTR SUB ASSY 14mm X 450mm NO PKG","MFG","315.I.16","3",
"806991","WLS27XGYR3S-0850DS24Q","MFG","311.K.39","1",
"55841","PCB ASSY PVA R LAST 5CH W/FILT B4182 TH-0.062 IN PA-3","MFG","304.H.06","72",
"817919","S15YA24-M124A-M124A-1","MFG","303.A.08","45",
"810102","TL50GYRWQP-810102","MFG","303.A.09","7",
"76572","PKG3M-7","MFG","304.G.13","19",
"213385","CABLE ASSEMBLY 4-WIRE 5.2-METER T18-2","MFG","200.M.40","967",
"17220","BAM.752S","MFG","308.AC.76","1",
"814672","WLB72IZCWH1200E25ABKQPB0.5","MFG","310.F.51","42",
"806841","VSM-2M5APD50-Q7","MFG","308.R.78","41",
"72671","MQVR3S-506","MFG","200.U.13","262",
"81263","BF1801L-024","MFG","201.M.15","36",
"817599","BC-M12F12-24-10","MFG","200.O.14","74",
"72480","BRT-35X35B","MFG","202.M.10","728",
"815820","BL60R340L14ASQ","MFG","202.U.20","23",
"817605","BC-M12F12-M12M12-24-10","MFG","202.V.10","66",
"811052","SI-QM-SSA-2","MFG","202.P.12","321",
"63260","CDS PICO M8 SNAP 3-PIN MALE-ST NYL PUR-BLACK 1-CONN 2-28AWG PUR-BLK 2.92 NO SHEILD X","MFG","203.M.14","290",
"77819","BWA-9O5-B","MFG","203.T.01","30",
"817999","LMBWLS28VSP","MFG","205.T.11","2512",
"815843","BC-M23F12A-22-5","MFG","208.J.05","265",
