"Numero De Parte","Descripci?n","Subinventario","Ubicaci?n","Cantidad Disponible",
"33442","T306EQ","NFG","90.A.01","32",
"35349","D12SP6FPYQ","NFG","93.B.01","34",
"97545","Q4XFKLAF110-Q8","NFG","93.F.06","2",
"813398","PKG4MS-4.6-22","NFG","77.C.02","1",
"10415","RP-RM83F-38LTE 83mm SUB ASSY ROPE PULL METAL HSG LATCH EXTR","NFG","77.E.02","1",
"64561","D10DNFPG","NFG","95.H.04","1",
"812371","S4BR14-1200-S","NFG","58.C.02","3",
"33649","MQDC-450","NFG","58.F.03","35",
"97914","SSA-EB3PL1-02","NFG","58.G.04","1500",
"815247","WLS15HXDW0360LS24C2BSZ-CNHK01","NFG","58.H.02","20",
"54616","MQDC2S-806RA","NFG","77.A.05","1",
"90454","WL50SWL20PWMQ","NFG","77.B.07","1",
"58855","SI-QS-SSA-2","NFG","77.E.05","1",
"61393","MBCC2-506","NFG","77.E.06","13",
"69119","BRT-TVHG-8X10P","NFG","77.G.07","6",
"76223","K50APFF50GRCQ","NFG","95.A.04","1",
"801261","QS18VP6XLPQ8","NFG","104.B.04","32",
"06187","RES CF 1/4W 3.3 OHM 5% C-PREP (02002) X A0.125 B0.125","NFG","100.A.06","124",
"256295","LED SMD RED ROUND WITH FLAT TOP TOP VIEW / VERTICAL 40mA","NFG","101.B.03","4000",
"66438","QS18VP6DQ7","NFG","102.A.07","2",
"815984","QS18VP6LAF300-CNBN01","NFG","102.C.03","1",
"78155","Q20PFF150","NFG","102.D.04","1",
"42145","S18-2VPLP-2M","NFG","102.E.01","13",
"816177","BCS1TVP1M","NFG","103.H.07","18",
"79223","SLM180B6QPMA","NFG","73.B.03","2",
"201926","CAM1.3MP CAMERA ASSY UNBRANDED","NFG","74.B.02","12",
"51914","PVA225P6EQ","NFG","76.D.04","3",
"12976","PKG3M-5","NFG","76.D.07","25",
"155646","DX80G2M2S-P7 SUB-ASSY","NFG","76.F.03","1",
"816071","EG24-ILVA-Q7B","NFG","76.G.08","21",
"802821","QS18EK6EQ5","NFG","76.J.04","4",
"116893","WIRE 11022 BLU 001.5 B Y0.125 Z0.125","NFG","76.J.07","162",
"74986","SLM120P6Q","NFG","96.A.02","24",
"77386","K50LGRYBWP","NFG","96.G.04","1",
"02708","S18UIAR","NFG","96.G.07","1",
"77769","Q20PFF50","NFG","96.H.01","1",
"26220","Q20RPRQPMA","NFG","96.H.02","2",
"32725","S18SN6LP","NFG","96.H.03","1",
"33444","T30SP6RQ","NFG","88.J.05","92",
"813301","MQDEC2-515RA BSZ","NFG","57.R.03","581",
"133485","LIT SC22-3 QUICK START GUIDE","NFG","111.K.01","20",
"805145","WLS27CWGRXX3-0570HS24Q","NFG","112.E.04","20",
"802072","WLS27XWGRYB5-0570DS24Q","NFG","112.F.01","1",
"814880","PSA20ABR300","NFG","112.L.02","29",
"89926","SLLCP40-770","NFG","113.B.04","2",
"76546","DS18VP6FF100Q8","NFG","94.L.06","3",
"75248","S18SP6FF100QP","NFG","94.L.06","1",
"71753","QS18VN6FF50Q5","NFG","96.L.03","1",
"809454","INT232-1","NFG","93.J.04","8",
"67551","APQS18-020","NFG","90.L.01","71",
"92695","BSP02-X4PT-K","NFG","90.L.05","9",
"802574","STP-MAQDC-806RA","NFG","90.C.03","5",
"85395","MQDEC-801-12M23","NFG","90.G.06","3",
"26266","SSA-EB1PLYR-02ECQ5A","NFG","88.D.07","18",
"37294","MIAD9LVAGQ","NFG","88.D.07","76",
"85811","PSD-24-4","NFG","89.A.05","3",
"88122","LQMAC-310B","NFG","89.D.01","75",
"811065","SI-GL42DS21-10","NFG","90.C.01","15",
"50473","M18SP6R W/30","NFG","93.B.04","1",
"33448","S18RW3LP","NFG","93.C.06","6",
"814812","CNXCFF600-CNBN01","NFG","93.F.04","2",
"19792","K50BCLS1XRXP","NFG","95.H.03","2",
"25028","S18LGRYN","NFG","95.H.07","3",
"804797","QDEG-825D","NFG","57.H.02","8",
"90630","iPW-A24100","NFG","57.M.04","356",
"815751","CSB-M1280.3M1251M1251","NFG","58.L.03","232",
"813683","LS2TP30-1050Q88-CNMW01","NFG","59.A.02","3",
"813681","LS2TP30-750Q88-CNMW05","NFG","59.B.04","133",
"36557","Q45BB6LV","NFG","77.C.07","3",
"17276","BT23S","NFG","77.F.06","3",
"812659","TL70B-BBBAQBSZ","NFG","94.C.05","3",
"95499","M18-4VPRL-Q8","NFG","95.C.04","6",
"87905","S18DLHBQ","NFG","95.D.05","1",
"33713","D12SP6FPQ","NFG","95.F.05","9",
"815085","Q20RNALP-815085","NFG","104.J.06","6",
"71755","QS18VP6FF50Q8","NFG","104.J.06","39",
"233731","PCB ASSY S4B SLC 14MM GUEST PIGTAIL B233050 TH-0.062 IN PA-27","NFG","100.A.03","24",
"73079","QS30RQ","NFG","102.B.02","62",
"816155","Q2XKLAF3IR-Q","NFG","102.B.03","3",
"77791","Q20PR W/30","NFG","103.G.02","1",
"12943","DS18AP6HLPQ8-12943","NFG","103.G.03","5",
"801008","QS18VP6AF100-801008","NFG","103.G.05","2",
"814477","Q20KAF400Q","NFG","103.H.03","1",
"138871","COVER ASSY T30UX","NFG","75.D.02","490",
"807432","Q20PDVSQ7","NFG","105.J.02","1",
"76271","K50ANFF100GREQ","NFG","73.E.03","1",
"156007","DX80N2X2S-P1 SUB ASSEMBLY","NFG","76.C.02","1",
"807277","BCEE-SX674A-RN-1M","NFG","76.G.05","8",
"816629","M25UEQ-CNCO01","NFG","76.J.02","2",
"77764","Q20NLPQ7","NFG","96.H.06","2",
"35149","S18RW3DQ1","NFG","96.H.06","1",
"116895","WIRE 11034 BRN 001.5 B Y0.125 Z0.125","NFG","111.H.04","920",
"808916","SLLR14-280-S","NFG","112.C.04","1",
"97094","WLS28-2XWG-285DXQ","NFG","112.F.04","1",
"244283","HOUSING SUB ASSY HR MINI ARRAY 48 BEAMS WITH WINDOW","NFG","112.G.07","3",
"140145","SLPR25-410P8 EZS LP R SUB ASSY 25mm X 410mm NO PKG","NFG","112.J.05","1",
"197234","SLPVAE14-270P8-801806 EZS LP E SUB ASSY 14mm X 270mm NO PKG","NFG","113.A.06","46",
"814315","BSCAB-PIO-F02","NFG","91.J.05","4",
"97299","K50BCLXYXP-97299","NFG","94.K.04","1",
"800768","QS18VP6DLQ","NFG","96.K.04","1",
"73795","97942-161K565H01","NFG","96.L.04","30",
"42163","S18-2VNDL-Q5","NFG","97.J.06","2",
"25364","QT50R-US-AFH","NFG","93.K.06","2",
"816156","Q2XKLAF3IR-Q5","NFG","93.L.03","10",
"70881","QDE-525D","NFG","88.F.06","2",
"48496","MQD9-430","NFG","90.A.04","5",
"73152","QS18UNAQ7","NFG","92.A.04","1",
"86747","LE550IQP","NFG","92.C.01","45",
"81870","S18SP6DQPMA","NFG","93.D.03","1",
"10534","TL50Y","NFG","77.C.03","1",
"72672","MQVR3S-506RA","NFG","77.D.03","2",
"814946","BC-M12F4-M12M4-22-0.3","NFG","77.H.03","12",
"10418","RP-RM83F-38LR 83mm SUB ASSY ROPE PULL METAL HSG LATCH","NFG","57.E.02","27",
"26850","MQDC-415","NFG","57.F.03","853",
"803678","THM101C3E","NFG","57.F.04","1",
"47812","MQDC1-515","NFG","57.N.01","1040",
"801062","BMD-ALS-037K43G","NFG","57.N.04","18",
"94276","WLS27XW430DSQ","NFG","58.A.03","3",
"87521","EZLSA-MBK-11","NFG","58.D.03","144",
"58981","BRT-23X14CM","NFG","58.J.04","1599",
"47633","MQDEC-412SS","NFG","58.L.02","148",
"808828","iPW-AEN24350","NFG","59.A.03","87",
"75050","S18SN6FF100QP","NFG","94.A.03","1",
"80458","T30UXDC","NFG","94.B.05","10",
"80692","SLO30VP6YQPMALO","NFG","94.D.02","3",
"816014","QS18VN6FF50-CNPV01","NFG","94.G.02","27",
"7700368","T-BRT-2X2","NFG","95.C.03","72",
"19488","K50BCLXYX2PQ-19488","NFG","95.E.04","1",
"72138","Q12RB6RQ","NFG","104.G.07","1",
"800928","Q20ND-800928","NFG","104.J.03","2",
"31406","LENS PLANO CONVEX ACRYLIC LASER","NFG","101.C.01","50",
"806499","72-SEN-051","NFG","102.C.03","3",
"97185","SMBVERA","NFG","75.E.02","56",
"31713","100178971","NFG","73.E.04","1",
"83378","PDIS48UM32","NFG","76.A.02","1",
"67502","VTBN6LQ","NFG","76.E.05","2",
"50165","LIT SI-LS31H SAFETY SW FOLD LIMIT SWITCH STYLE","NFG","76.F.07","7",
"30623","MQDC-515","NFG","76.H.04","4",
"116892","WIRE 11023 BLK 001.5 B Y0.125 Z0.125","NFG","76.J.07","340",
"80058","T30UXDBQ8","NFG","96.B.03","43",
"95605","M18-4NAEJ-Q8","NFG","96.G.01","2",
"800610","M18-4VNFF200-Q8","NFG","97.H.05","3",
"805590","SSA-EB1P-02-805590","NFG","92.H.04","50",
"78414","SA-E12M30","NFG","57.S.02","414",
"72110","Q12AB6FF30","NFG","57.X.01","388",
"239528","PLATE MOUNTING DRIVER WITHOUT PEMS WLB32B 3 FOOT","NFG","108.B.05","50",
"809019","SLLCE23-910-S","NFG","112.A.02","1",
"809023","SLLE14-910-S","NFG","112.C.02","1",
"87841","WLS28-2CW1130L25XPBQ","NFG","112.E.04","4",
"89920","SLLCP40-350","NFG","113.A.05","1",
"75969","QS186LE214","NFG","94.L.02","3",
"814140","Q2XABFF15-Q","NFG","95.J.02","2",
"7700866","LO7.5m-BS18K-VN6X2","NFG","95.J.04","1",
"805896","Q20NAF200Q5","NFG","97.K.05","2",
"64092","QS18VN6DQ5","NFG","97.J.04","1",
"87544","PIT46U-VL","NFG","89.D.01","252",
"805732","SR-IM-9A","NFG","89.E.04","28",
"28775","LT300H1XQ","NFG","89.G.01","9",
"44992","BRT-40X23B","NFG","90.B.04","209",
"70863","PBPS46TMB5","NFG","93.A.01","5",
"97341","Q4XFKLAF310-Q8","NFG","93.A.07","20",
"7700724","RO10m-BRM42-VP6X2","NFG","93.B.03","2",
"55548","T30UDNAQ","NFG","92.C.03","4",
"91115","S18-2VPFF200-9M","NFG","93.F.04","2",
"33452","S18RW3LPQ1","NFG","93.G.05","2",
"83378","PDIS48UM32","NFG","77.A.03","2",
"806450","BMD-C-055K43G","NFG","77.G.01","2",
"85840","DQ12RB6LPQ5","NFG","95.H.06","3",
"814008","MQDC2S-1206 BSZ","NFG","57.N.03","228",
"810414","UCB200X-V1","NFG","58.H.02","14",
"79657","CSF-M12F51M12M41","NFG","58.J.02","233",
"70976","MQDC2S-815","NFG","58.J.02","90",
"93157","RDLS-825D","NFG","58.J.03","238",
"815282","QM30VT3-KQP","NFG","77.A.05","3",
"30680","S18SN6R W/30","NFG","94.C.04","1",
"60381","SLE10B6VQ","NFG","94.H.03","10",
"58739","SL10VB6VQ5","NFG","95.B.03","1",
"816169","QS18VN6FF100-CNWZ01","NFG","104.C.01","216",
"804712","QS18VP6DVS","NFG","104.G.03","11",
"91084","S18-2VPFF75-2M","NFG","104.H.05","8",
"807888","Q20E-807888","NFG","102.C.02","3",
"42147","S18-2VPLP-Q8","NFG","103.A.03","61",
"7710021","SO5-K45-VP6X2-0.2-PSG4M","NFG","103.A.03","6",
"810083","Q20PFF100-810083","NFG","103.H.06","23",
"812184","QS18VP6LPQ-CNBN02","NFG","103.J.01","2",
"807430","Q20PDVS W/30","NFG","103.J.02","2",
"10262","CNXDE","NFG","105.E.07","28",
"817435","PKW6Z-2-817435","NFG","105.F.01","257",
"11455","QS18AB6AF300","NFG","105.J.03","10",
"95483","M18-4VPLPC-Q8","NFG","105.J.06","2",
"77430","SI-HG63FQDR SUB-ASSY RIGHT MOUNT STAINLESS STEEL","NFG","76.A.02","5",
"810043","Q2XRPAF150-2M","NFG","76.E.04","5",
"72971","QS303E","NFG","76.F.04","2",
"802140","K30L2RGB7Q","NFG","76.J.01","10",
"810301","Q2XANAF150-Q3","NFG","96.G.03","9",
"47631","MQDEC-403SS","NFG","89.J.01","100",
"807781","LMX20-EH03","NFG","89.J.05","6",
"84916","MQDC-WDSS-0406","NFG","110.E.03","95",
"806414","STP-M12D-406","NFG","110.H.02","40",
"15839","LPA-MBK-11-SS","NFG","111.K.02","12",
"02686","LX12ESRQ","NFG","112.H.06","2",
"75228","QS18EP6DVQ8","NFG","73.E.02","2",
"95164","CNXCE","NFG","94.L.04","1",
"74216","QS18UNA W/30","NFG","95.J.06","4",
"811787","THM043A2E","NFG","95.J.06","21",
"42193","S18-2NAEL-Q5","NFG","96.K.01","3",
"7700680","DOIR450-BQ18-VP6X2","NFG","96.K.03","2",
"74143","Q12RB6FF30Q5","NFG","96.L.03","2",
"805690","QS18VP6CV20 W/30","NFG","97.K.02","4",
"77787","Q20PLP W/30","NFG","97.J.03","1",
"33689","S18RW3RQ1","NFG","92.L.05","3",
"72108","Q12RB6FF15Q","NFG","92.L.06","1",
"811199","INT232-1-CNMW01","NFG","93.J.01","86",
"801160","QS18VP6FF150Q5","NFG","93.K.06","12",
"79481","K50LGRAL1YNQ","NFG","93.L.04","1",
"94327","QS18VN6R-WLK","NFG","90.D.02","33",
"78783","K30LGXYP","NFG","90.G.03","19",
"10414","RP-RM83F-75LR 83mm SUB ASSY ROPE PULL METAL HSG LATCH","NFG","88.G.06","4",
"814468","K50Z-FA2000KD-Q8","NFG","89.A.04","6",
"806636","T30UXIA-806636","NFG","93.C.03","2",
"804531","MQDEC3-530SS","NFG","77.E.02","1",
"814073","S18SP6D-CNBJ01","NFG","95.G.02","48",
"808065","Q2XAPLPF-2M","NFG","95.G.04","2",
"90654","iPW-AE24350","NFG","57.N.04","87",
"813136","SOKTL150R4","NFG","57.P.02","26",
"804894","SMBQ5XFAM10","NFG","58.D.02","14",
"47632","MQDEC-406SS","NFG","58.D.02","64",
"89917","SLLCP23-1750","NFG","59.B.01","1",
"89591","SLLP40-1470P55","NFG","59.B.02","5",
"811065","SI-GL42DS21-10","NFG","77.B.07","4",
"87548","PIT46UM3-VL","NFG","77.E.06","4",
"90723","IVU2PRGR08","NFG","94.B.03","4",
"91234","K50FAPFF100GRYC4Q","NFG","94.C.02","1",
"802460","QS18K6AF250Q5","NFG","94.F.04","23",
"808065","Q2XAPLPF-2M","NFG","94.F.04","5",
"86103","S22LGRYPQ","NFG","94.F.07","76",
"66455","QS18VN6CV15Q8","NFG","94.H.04","24",
"50469","M18SN6DL W/30","NFG","95.A.02","1",
"96514","K30APT2GXDQ","NFG","95.B.01","1",
"26504","K50APTXGHQ","NFG","95.C.02","2",
"800571","M18-3VPFF200-Q5","NFG","95.C.05","3",
"95599","M18-4VPRS-Q8","NFG","95.D.03","4",
"813319","Q2XRBR-Q5","NFG","95.E.04","2",
"78165","Q20PDLQPMA","NFG","104.G.02","1",
"804735","QS18VP6CV20Q5","NFG","104.G.03","6",
"78193","Q20PLPQ5","NFG","104.H.07","25",
"800569","M18-3VPFF200-2M","NFG","102.C.04","3",
"30495","Q20NDXL-30495","NFG","102.C.07","16",
"42166","S18-2VPDL-9M","NFG","102.D.03","1",
"18212","QS18VP6FF100Q9","NFG","103.G.02","1",
"816169","QS18VN6FF100-CNWZ01","NFG","105.D.04","17",
"7700655","LO6.5m-BT18-VP6X2-H1141","NFG","105.G.01","18",
"75954","QS186LE2Q5","NFG","105.J.05","8",
"85833","DQ12AB6RQ5","NFG","105.L.04","16",
"28663","K50LIGRYPQ","NFG","73.E.06","1",
"814537","PSA20ABR300Q5-CNMQ01","NFG","73.G.02","16",
"815916","QDE-806D","NFG","76.A.02","1",
"814315","BSCAB-PIO-F02","NFG","76.F.05","3",
"809560","MQDEC-506SS","NFG","76.G.02","10",
"812608","SOK-TL50-150AC","NFG","76.J.06","7",
"26231","PIU260U","NFG","76.J.07","5",
"55476","SLE30B6VQ","NFG","96.E.04","21",
"56889","T30UHPAQ","NFG","96.G.03","1",
"96516","K30APT2GRCQ","NFG","93.H.07","4",
"37498","QDC-550C","NFG","57.Q.01","28",
"60812","MQDEC2-530","NFG","57.T.01","586",
"27142","MQDC-430","NFG","57.T.01","503",
"73686","BRT-11X11MD","NFG","57.X.04","32477",
"808165","KIT-Q21E-Q21ANR","NFG","110.H.02","19",
"75426","EA5E600Q","NFG","112.G.02","1",
"87954","WLS28-2XW145DX","NFG","112.L.05","2",
"805356","SLPVAP25-410","NFG","113.A.05","1",
"89829","SLLP23-420","NFG","113.A.06","2",
"804445","ABR7116-RSE2","NFG","90.J.04","13",
"94725","T30UXIB-94725","NFG","91.L.03","2",
"33692","S18RW3FF50Q1","NFG","94.J.07","1",
"50475","M18SP6D W/30","NFG","96.J.05","2",
"188432","PCB ASSY TL70 LED DRIVER 2-COLOR GYX W/FLASH B185130 TH-0.062 IN PA-4","NFG","97.K.03","6",
"48669","M18SN6FF50Q","NFG","93.K.02","2",
"77283","R58ECRGB1Q-77283","NFG","91.A.02","30",
"25552","SSA-MBK-EEC3","NFG","88.B.01","6",
"33204","SMB30S","NFG","88.B.01","100",
"58980","BRT-35DM","NFG","89.A.03","48",
"41487","SYRINGE ASSY 10CC BOX OF 100","NFG","89.D.05","1",
"90828","TCNM-ACBB1","NFG","89.D.07","48",
"812693","BCEE-SX671R-RP-2M","NFG","89.E.06","7",
"92622","BSP02-120AT","NFG","90.A.04","6",
"811048","SI-GL42-ERS-F-1","NFG","90.B.07","26",
"31302","S18AW3DL","NFG","93.D.05","1",
"30327","S18AW3FF50","NFG","93.E.02","2",
"803928","S18LWBOPQP","NFG","93.E.05","18",
"45001","BRT-100X55A","NFG","77.D.02","53",
"815144","BC-M12M5-22-2","NFG","77.H.02","14",
"813863","BMD-C-015K21G","NFG","57.E.04","16",
"812394","S4BR30-1350-S","NFG","58.C.02","3",
"811129","SOKTL600R4HBSZ","NFG","59.B.04","229",
"71931","STP-15","NFG","59.C.04","976",
"92504","DF-G2IR-NS-2M","NFG","94.B.05","46",
"56564","SLE30B6VY W/30","NFG","94.E.05","1",
"81867","K50APFF100GRB2QP8","NFG","95.C.03","1",
"72678","IJP-SR2","NFG","95.D.02","2",
"78189","Q20PDXLQ5","NFG","95.F.04","5",
"71994","QS18EN6DQ8","NFG","95.F.06","1",
"77097","Q12AN6RQ3","NFG","104.H.02","2",
"77756","Q20NDLQ7","NFG","104.H.05","4",
"88327","M18-3VPLP-Q8","NFG","104.H.06","4",
"06204","RES CF 1/8W 4.7K OHM 5% C-PREP (02101) W A0.163 B0.250","NFG","100.A.04","607",
"221053","PCB ASSY QS30E H2O MAIN SPR HG NEWRES B221050 PA-8","NFG","100.A.06","16",
"210242","PCB RAW DF-G1 MAIN NPN COM GEN 2 TH-0.031 IN PA-9","NFG","101.C.03","118",
"7700252","BSO2L250-BQ18-VP6X2-H1141-0.15","NFG","102.C.03","1",
"85825","DQ12RB6FF15Q","NFG","102.D.05","1",
"801159","QS18VP6FF150Q","NFG","102.E.02","3",
"42160","S18-2VNDL-2M","NFG","102.H.02","9",
"63188","QS18VP6LPQ5","NFG","102.J.02","163",
"77774","Q20PFF100Q7","NFG","103.H.02","4",
"76163","Q12AP6FF50Q3","NFG","103.J.03","3",
"810889","Q2XRBLAF100-Q5","NFG","103.J.05","2",
"73054","QS18VN6DBQ-73054","NFG","76.C.02","3",
"819202","LDX5-05DN-1M","NFG","76.C.08","7",
"44856","Q106EQ","NFG","76.G.06","1",
"63978","PKG3M-9","NFG","76.J.03","3",
"34040","OTBVR81L","NFG","96.C.02","12",
"812049","S22LBXXP-812049","NFG","96.G.05","15",
"85817","DQ12AB6LPQ","NFG","96.H.06","1",
"77771","Q20NFF50","NFG","97.H.01","21",
"241993","GASKET/SHIELD COB ASSY Q20FF100 ASIC B PNP GEN2 NO LED INDICATORS PA-21","NFG","97.H.05","21",
"27388","SM30CC-312","NFG","90.H.01","33",
"13893","IVUC-E-415","NFG","90.H.04","35",
"812608","SOK-TL50-150AC","NFG","90.H.06","5",
"808398","DQ12AN6LVQ3","NFG","93.H.05","9",
"140151","SLPR25-1250P8 EZS LP R SUB ASSY 25mm X 1250mm NO PKG","NFG","112.J.07","2",
"802028","WLS15XDW0640DSC2","NFG","112.K.04","8",
"817564","WLS15HCDW0360LS24QPBSZ","NFG","112.K.06","2",
"814879","PSA20E300","NFG","112.L.02","29",
"94437","LS2HDVAR30-450Q8","NFG","113.A.05","1",
"804438","ABR3106-WPU2","NFG","91.J.03","5",
"12139","QS18VP6AF40","NFG","91.J.04","3",
"131730","HOUSING ASSY QS18 9IN CIRCULAR CONNECTOR","NFG","91.K.05","2",
"76361","K50LGXYNQ","NFG","94.K.05","1",
"90813","TCNM-AD-1214","NFG","95.J.05","23",
"40424","PIF46UM.18F","NFG","96.J.05","10",
"800590","M18-4VPFF50-Q5","NFG","96.K.03","2",
"61655","QS18VP6DQ","NFG","97.K.02","9",
"64482","QS18VP6CV15Q5","NFG","97.K.04","3",
"7700359","RU100-T30-LU26X3","NFG","92.K.03","1",
"49812","BRT-50","NFG","88.A.06","38",
"65145","SI-QS-M20","NFG","88.C.06","33",
"92227","B-TL70-Q8","NFG","88.C.07","26",
"72337","DEE2R-550D","NFG","89.A.06","2",
"46743","RP-LS42F-75L SUB ASSY","NFG","89.B.02","12",
"56051","PIE43UT","NFG","89.D.03","1",
"813205","S15C-BB-MLEQ","NFG","90.A.03","4",
"809279","K30PLSQ","NFG","90.A.03","7",
"19789","K50BCLS1XYXPQ","NFG","92.A.03","1",
"14941","S18AW3DLQDP-14941","NFG","92.A.04","2",
"87921","S18DLHRT","NFG","93.A.04","1",
"36877","S18AW3FF50Q3","NFG","93.A.04","1",
"95301","Q4XTKLAF300-Q8","NFG","93.C.03","34",
"19694","MH18SN6FF50Q-19694","NFG","93.E.05","1",
"813112","08858-1032-P00-16","NFG","93.E.05","1",
"816158","BCEE-F65W-VP-2M","NFG","77.A.03","5",
"11381","LCF05LCMP","NFG","77.C.02","1",
"808338","ADAM-3937","NFG","77.C.03","1",
"97924","ESLP3-22/60-NW","NFG","77.G.03","6",
"76897","K50LGXXPQPMA","NFG","95.G.05","1",
"817744","S4BR30-750-S-CNMW01","NFG","58.C.02","17",
"80903","LS2HDTP30-750Q88","NFG","58.C.03","8",
"94306","DEE2R-88D","NFG","58.G.01","200",
"807397","CSB-M1250M1250-T","NFG","58.G.03","489",
"813295","MAQDC-830 BSZ","NFG","58.J.01","98",
"252356","TAG RFID 40X22MM","NFG","77.A.04","10",
"97770","PBAT26UTA-VL","NFG","77.B.04","6",
"73153","QS18UNAQ5","NFG","94.B.04","2",
"71004","3401-0542-000-02","NFG","94.E.08","135",
"88349","S18UIARQPMA","NFG","95.B.03","2",
"95106","K50APTGRYF2-95106","NFG","104.J.05","3",
"91103","S18-2VNFF150-Q8","NFG","102.D.05","3",
"811975","Q20NFF50IRQ7","NFG","102.E.07","24",
"7710002","SO5-T45-VP6X2","NFG","102.J.02","6",
"67643","QS18VN6AF100Q5","NFG","103.J.04","2",
"804896","SMBQ5XFAM12","NFG","75.D.03","40",
"75201","QS18VP6LPQPMA","NFG","105.G.05","1",
"11459","QS18AB6AF300Q","NFG","105.J.03","8",
"30085","K50BCLXWXP","NFG","73.F.02","2",
"802460","QS18K6AF250Q5","NFG","73.G.03","19",
"85068","SC26-2DE","NFG","76.B.04","1",
"54284","BRT-51X51MT","NFG","76.E.02","99",
"812493","SMBQ2XA","NFG","76.E.04","5",
"118063","HARDWARE PACKET FIBER M3 NI NICKEL PLATED BRASS NUTS INDVL","NFG","76.H.06","5",
"77592","K80LGRYPQ","NFG","76.H.08","3",
"56567","SL30VB6VQ","NFG","96.F.03","98",
"75979","K50APFF100GXDQ","NFG","96.H.05","1",
"812811","MQDC-406RA BSZ","NFG","110.J.03","22",
"118704","LS2E30-1200Q8 EZS TYPE2 E SUB ASSY 30mm X 1200mm NO PKG","NFG","111.A.02","20",
"809595","SLLVR23-1260-S","NFG","112.C.07","2",
"97912","SSA-EB3P-02","NFG","58.E.04","595",
"804148","SLM120N6QPMA","NFG","91.K.04","4",
"817205","QS18AN6LAF400IR","NFG","94.J.01","3",
"75218","QS18EN6DV","NFG","94.J.04","3",
"818045","QS18RN6LAF1000IR","NFG","96.J.01","10",
"97632","Q4XFNLAF310-Q8","NFG","96.K.02","4",
"805583","QS18VP6DVSQ8","NFG","96.K.06","14",
"74930","Q12AP6RQ3","NFG","96.L.06","1",
"7700060","EO20m-Q18-6X","NFG","97.J.06","3",
"02713","S18UBA W/30","NFG","92.L.04","1",
"11877","SLM120B6Q","NFG","92.L.04","1",
"804446","ABR7106-RSE2","NFG","90.L.03","8",
"87724","PIT26UM4-VL","NFG","90.L.06","1",
"50474","M18SP6L W/30","NFG","90.D.04","1",
"78783","K30LGXYP","NFG","90.E.05","6",
"807397","CSB-M1250M1250-T","NFG","90.F.01","243",
"10417","RP-RM83F-38LT 83mm SUB ASSY ROPE PULL METAL HSG LATCH","NFG","88.A.06","6",
"93158","RDLS-850D","NFG","89.G.01","10",
"48656","M18SN6LP","NFG","92.B.04","1",
"78802","K30LGXYPQ","NFG","93.B.01","39",
"92789","K50APTGBCQ","NFG","93.B.04","1",
"184843","IC PWM SYSTEM CONTROLLER PROGRAMMED UCD9222","NFG","NFG.00.00","500",
"7700187","SO50-K12-ANP6X2","NFG","93.D.06","2",
"80474","T30UXUC","NFG","93.D.07","2",
"33266","L08FP","NFG","93.F.02","38",
"73550","LS2TP30-1050Q88","NFG","57.B.02","11",
"817191","WLB32VCW570Q","NFG","58.A.02","4",
"86942","DELSE-81D","NFG","58.F.02","1514",
"812393","S4BR30-1200-S","NFG","59.A.01","7",
"42179","S18-2VPDS-Q3","NFG","77.E.05","2",
"74287","M18RGX7PQPMA","NFG","77.G.07","20",
"33946","S18SN6LP W/30","NFG","94.A.02","1",
"29832","S18RW3RQ","NFG","94.C.02","1",
"810725","QS18EK6EV","NFG","94.C.03","2",
"32296","S18SP6DL W/30","NFG","94.C.04","1",
"78600","K50APFF100GYCQ","NFG","94.D.02","1",
"88536","QS18UNA-88536","NFG","95.A.05","2",
"801435","D10INFP-801435","NFG","95.A.06","1",
"33449","S18SN6LPQ","NFG","95.B.07","1",
"26505","K50APTGRYF2Q","NFG","95.C.06","1",
"75377","K50RPLPGREQP","NFG","95.D.05","1",
"232312","PCB RAW PE OPTIC FLEX NPN SH HSG PI BSZ TH-FLEX IN PA-10","NFG","100.A.03","20",
"178193","SLEEVE CROSSTALK BLOCKER Q4X","NFG","101.B.08","1239",
"64595","QS18VP6DBQ5","NFG","102.B.05","2",
"44750","Q10RN6R","NFG","102.C.04","2",
"813771","QS18VN6FF100-CNJC01","NFG","102.D.01","64",
"91089","S18-2VNFF100-2M","NFG","102.E.01","3",
"91063","S18-2VNFF30-Q8","NFG","102.E.03","3",
"87851","LMBWLB32MAG","NFG","75.D.03","36",
"81836","S18AW3D-81836","NFG","75.E.03","1",
"197498","LIT TRESTON WLB32 INDUSTRIAL LED LIGHT BAR (AC) - FOR TRESTON ONLY","NFG","75.F.03","699",
"66468","QS18VP6FPQ8","NFG","105.J.02","9",
"815565","S18SP6D-CNBN01","NFG","73.D.04","11",
"32799","SMB85B","NFG","73.D.04","6",
"78883","APQ20-1V","NFG","74.J.03","238",
"90822","TCNM-ACM-000A","NFG","76.B.03","2",
"10445","QS18VP6LLPQ8-10445","NFG","76.H.03","3",
"802151","K50L2RGB7AL1Q","NFG","76.J.02","4",
"76809","PSDINA-24-4","NFG","96.B.01","21",
"56567","SL30VB6VQ","NFG","97.E.04","48",
"10418","RP-RM83F-38LR 83mm SUB ASSY ROPE PULL METAL HSG LATCH","NFG","89.H.03","8",
"811059","SI-GL42DM30-10","NFG","89.J.02","15",
"51909","PVA100N6R","NFG","89.K.02","5",
"18339","K50BCLXBXPQ","NFG","91.H.07","1",
